rank,method,candidate_id,seed,avg_accuracy,avg_forgetting,final_new_accuracy,aa_gain_vs_kd_pp,af_reduction_vs_kd_pp,final_new_gain_vs_kd_pp,result_file
4,kd_mas,scale_m0p25,19245,94.07000000000001,0.43157894736842345,96.0,0.9600000000000222,1.199999999999999,-0.20000000000000284,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m0p25/seed_19245/result.json
4,kd_mas,scale_m0p25,19247,93.78,0.9157894736842124,97.8,1.3900000000000006,1.3368421052631572,1.3999999999999915,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m0p25/seed_19247/result.json
4,kd_mas,scale_m0p25,19249,94.11999999999998,0.7263157894736864,95.8,0.45999999999997954,0.484210526315788,-0.4000000000000057,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m0p25/seed_19249/result.json
4,kd_mas,scale_m0p5,19231,94.7,0.3368421052631567,94.8,1.009999999999991,1.3052631578947367,-0.6000000000000085,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m0p5/seed_19231/result.json
4,kd_mas,scale_m0p5,19233,93.94000000000001,0.30526315789473596,92.8,1.2800000000000153,1.4526315789473696,-1.2000000000000028,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m0p5/seed_19233/result.json
4,kd_mas,scale_m0p5,19235,93.69000000000001,0.5473684210526318,94.4,0.9100000000000108,1.11578947368421,-1.7999999999999972,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m0p5/seed_19235/result.json
4,kd_mas,scale_m0p5,19237,94.39999999999999,0.5368421052631573,95.6,0.7799999999999869,0.8000000000000009,-0.8000000000000114,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m0p5/seed_19237/result.json
4,kd_mas,scale_m0p5,19239,93.0,0.6210526315789457,93.2,0.6500000000000057,1.1894736842105298,0.20000000000000284,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m0p5/seed_19239/result.json
4,kd_mas,scale_m0p5,19241,94.48999999999998,0.4105263157894743,96.8,0.9599999999999795,1.0736842105263131,0.0,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m0p5/seed_19241/result.json
4,kd_mas,scale_m0p5,19243,93.95,0.24210526315789443,93.8,1.0700000000000074,1.3894736842105289,0.7999999999999972,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m0p5/seed_19243/result.json
4,kd_mas,scale_m0p5,19245,94.16,0.25263157894736976,95.6,1.0500000000000114,1.378947368421053,-0.6000000000000085,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m0p5/seed_19245/result.json
4,kd_mas,scale_m0p5,19247,94.13999999999999,0.536842105263158,97.8,1.7499999999999858,1.7157894736842116,1.3999999999999915,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m0p5/seed_19247/result.json
4,kd_mas,scale_m0p5,19249,94.36999999999999,0.3578947368421044,95.8,0.7099999999999937,0.85263157894737,-0.4000000000000057,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m0p5/seed_19249/result.json
4,kd_mas,scale_m16p0,19231,94.27,0.1578947368421045,93.4,0.5799999999999841,1.484210526315789,-2.0,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m16p0/seed_19231/result.json
4,kd_mas,scale_m16p0,19233,93.48,0.13684210526315835,91.2,0.8200000000000074,1.6210526315789473,-2.799999999999997,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m16p0/seed_19233/result.json
4,kd_mas,scale_m16p0,19235,93.50999999999999,0.09473684210526301,93.8,0.7299999999999898,1.5684210526315787,-2.4000000000000057,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m16p0/seed_19235/result.json
4,kd_mas,scale_m16p0,19237,94.02999999999999,0.14736842105263068,94.6,0.4099999999999824,1.1894736842105276,-1.8000000000000114,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m16p0/seed_19237/result.json
4,kd_mas,scale_m16p0,19239,93.21000000000001,0.13684210526315685,93.2,0.8600000000000136,1.6736842105263188,0.20000000000000284,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m16p0/seed_19239/result.json
4,kd_mas,scale_m16p0,19241,94.03,0.12631578947368302,95.4,0.5,1.3578947368421044,-1.3999999999999915,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m16p0/seed_19241/result.json
4,kd_mas,scale_m16p0,19243,93.03999999999999,0.18947368421052826,92.6,0.1599999999999966,1.442105263157895,-0.4000000000000057,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m16p0/seed_19243/result.json
4,kd_mas,scale_m16p0,19245,93.81000000000002,0.1789473684210537,94.4,0.7000000000000313,1.452631578947369,-1.7999999999999972,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m16p0/seed_19245/result.json
4,kd_mas,scale_m16p0,19247,93.88000000000002,0.26315789473683987,96.4,1.4900000000000233,1.9894736842105298,0.0,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m16p0/seed_19247/result.json
4,kd_mas,scale_m16p0,19249,93.76000000000002,0.2736842105263159,94.6,0.10000000000002274,0.9368421052631584,-1.6000000000000085,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m16p0/seed_19249/result.json
4,kd_mas,scale_m1p0,19231,94.75,0.34736842105263127,94.8,1.059999999999988,1.294736842105262,-0.6000000000000085,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m1p0/seed_19231/result.json
4,kd_mas,scale_m1p0,19233,94.12,0.18947368421052677,92.4,1.460000000000008,1.568421052631579,-1.5999999999999943,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m1p0/seed_19233/result.json
4,kd_mas,scale_m1p0,19235,93.85,0.37894736842105575,94.0,1.0699999999999932,1.284210526315786,-2.200000000000003,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m1p0/seed_19235/result.json
4,kd_mas,scale_m1p0,19237,94.41999999999999,0.43157894736842045,95.2,0.799999999999983,0.9052631578947379,-1.2000000000000028,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m1p0/seed_19237/result.json
4,kd_mas,scale_m1p0,19239,93.41,0.3684210526315789,92.6,1.0600000000000023,1.4421052631578966,-0.4000000000000057,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m1p0/seed_19239/result.json
4,kd_mas,scale_m1p0,19241,94.67999999999999,0.18947368421052602,96.8,1.1499999999999915,1.2947368421052614,0.0,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m1p0/seed_19241/result.json
4,kd_mas,scale_m1p0,19243,93.94,0.17894736842105294,93.6,1.0600000000000023,1.4526315789473703,0.5999999999999943,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m1p0/seed_19243/result.json
4,kd_mas,scale_m1p0,19245,94.31,0.21052631578947367,95.8,1.200000000000017,1.421052631578949,-0.4000000000000057,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m1p0/seed_19245/result.json
4,kd_mas,scale_m1p0,19247,94.33,0.3052631578947367,97.8,1.9399999999999977,1.947368421052633,1.3999999999999915,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m1p0/seed_19247/result.json
4,kd_mas,scale_m1p0,19249,94.32,0.4526315789473696,96.4,0.6599999999999966,0.7578947368421047,0.20000000000000284,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m1p0/seed_19249/result.json
4,kd_mas,scale_m2p0,19231,94.89999999999999,0.21052631578947442,94.2,1.2099999999999795,1.431578947368419,-1.2000000000000028,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m2p0/seed_19231/result.json
4,kd_mas,scale_m2p0,19233,94.03,0.24210526315789369,91.8,1.3700000000000045,1.515789473684212,-2.200000000000003,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m2p0/seed_19233/result.json
4,kd_mas,scale_m2p0,19235,93.94999999999999,0.24210526315789593,93.6,1.1699999999999875,1.4210526315789458,-2.6000000000000085,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m2p0/seed_19235/result.json
4,kd_mas,scale_m2p0,19237,94.42000000000002,0.3789473684210513,95.0,0.8000000000000114,0.9578947368421069,-1.4000000000000057,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m2p0/seed_19237/result.json
4,kd_mas,scale_m2p0,19239,93.36999999999999,0.39999999999999897,92.4,1.019999999999996,1.4105263157894765,-0.5999999999999943,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m2p0/seed_19239/result.json
4,kd_mas,scale_m2p0,19241,94.66,0.26315789473684137,96.0,1.1299999999999955,1.221052631578946,-0.7999999999999972,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m2p0/seed_19241/result.json
4,kd_mas,scale_m2p0,19243,93.79,0.2736842105263167,93.2,0.9100000000000108,1.3578947368421066,0.20000000000000284,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m2p0/seed_19243/result.json
4,kd_mas,scale_m2p0,19245,94.39999999999999,0.2000000000000006,95.8,1.2900000000000063,1.431578947368422,-0.4000000000000057,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m2p0/seed_19245/result.json
4,kd_mas,scale_m2p0,19247,94.35,0.3157894736842113,97.0,1.9599999999999937,1.9368421052631584,0.5999999999999943,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m2p0/seed_19247/result.json
4,kd_mas,scale_m2p0,19249,94.39000000000001,0.33684210526315744,96.0,0.7300000000000182,0.873684210526317,-0.20000000000000284,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m2p0/seed_19249/result.json
4,kd_mas,scale_m4p0,19231,94.84,0.1684210526315776,93.8,1.1499999999999915,1.4736842105263157,-1.6000000000000085,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m4p0/seed_19231/result.json
4,kd_mas,scale_m4p0,19233,93.82,0.25263157894736676,91.6,1.1599999999999966,1.5052631578947389,-2.4000000000000057,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m4p0/seed_19233/result.json
4,kd_mas,scale_m4p0,19235,94.00000000000003,0.1052631578947361,93.4,1.2200000000000273,1.5578947368421057,-2.799999999999997,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m4p0/seed_19235/result.json
4,kd_mas,scale_m4p0,19237,94.4,0.29473684210526135,95.0,0.7800000000000011,1.0421052631578969,-1.4000000000000057,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m4p0/seed_19237/result.json
4,kd_mas,scale_m4p0,19239,93.37,0.43157894736841973,93.0,1.0200000000000102,1.3789473684210558,0.0,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m4p0/seed_19239/result.json
4,kd_mas,scale_m4p0,19241,94.50000000000001,0.1789473684210507,95.8,0.9700000000000131,1.3052631578947367,-1.0,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m4p0/seed_19241/result.json
4,kd_mas,scale_m4p0,19243,93.6,0.4105263157894735,93.0,0.7199999999999989,1.2210526315789498,0.0,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m4p0/seed_19243/result.json
4,kd_mas,scale_m4p0,19245,94.30999999999999,0.2315789473684206,95.4,1.2000000000000028,1.400000000000002,-0.7999999999999972,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m4p0/seed_19245/result.json
4,kd_mas,scale_m4p0,19247,94.21,0.33684210526315744,96.6,1.8199999999999932,1.9157894736842123,0.19999999999998863,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m4p0/seed_19247/result.json
4,kd_mas,scale_m4p0,19249,94.26,0.2631578947368406,95.2,0.6000000000000085,0.9473684210526337,-1.0,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m4p0/seed_19249/result.json
4,kd_mas,scale_m8p0,19231,94.52,0.22105263157894603,93.8,0.8299999999999841,1.4210526315789473,-1.6000000000000085,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m8p0/seed_19231/result.json
4,kd_mas,scale_m8p0,19233,93.78999999999999,0.14736842105263218,91.2,1.1299999999999955,1.6105263157894734,-2.799999999999997,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m8p0/seed_19233/result.json
4,kd_mas,scale_m8p0,19235,93.77,0.11578947368421068,93.6,0.9899999999999949,1.547368421052631,-2.6000000000000085,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m8p0/seed_19235/result.json
4,kd_mas,scale_m8p0,19237,94.29999999999998,0.24210526315789668,94.8,0.6799999999999784,1.0947368421052617,-1.6000000000000085,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m8p0/seed_19237/result.json
4,kd_mas,scale_m8p0,19239,93.42999999999999,0.1789473684210522,93.2,1.0799999999999983,1.6315789473684235,0.20000000000000284,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m8p0/seed_19239/result.json
4,kd_mas,scale_m8p0,19241,94.24,0.22105263157894753,96.0,0.7099999999999937,1.2631578947368398,-0.7999999999999972,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m8p0/seed_19241/result.json
4,kd_mas,scale_m8p0,19243,93.3,0.24210526315789518,92.4,0.4200000000000017,1.389473684210528,-0.5999999999999943,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m8p0/seed_19243/result.json
4,kd_mas,scale_m8p0,19245,94.15,0.14736842105263218,94.8,1.0400000000000205,1.4842105263157903,-1.4000000000000057,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m8p0/seed_19245/result.json
4,kd_mas,scale_m8p0,19247,94.22,0.22105263157894678,96.6,1.8299999999999983,2.031578947368423,0.19999999999998863,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m8p0/seed_19247/result.json
4,kd_mas,scale_m8p0,19249,93.99000000000001,0.30526315789473746,94.4,0.3300000000000125,0.9052631578947369,-1.7999999999999972,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m8p0/seed_19249/result.json
4,kd_si,scale_m0p0625,19231,94.34,0.8315789473684209,95.6,0.6499999999999915,0.8105263157894725,0.19999999999998863,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_si_scale_m0p0625/seed_19231/result.json
4,kd_si,scale_m0p0625,19233,93.46,0.9789473684210516,92.8,0.7999999999999972,0.778947368421054,-1.2000000000000028,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_si_scale_m0p0625/seed_19233/result.json
4,kd_si,scale_m0p0625,19235,93.59,0.9263157894736832,95.6,0.8100000000000023,0.7368421052631585,-0.6000000000000085,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_si_scale_m0p0625/seed_19235/result.json
4,kd_si,scale_m0p0625,19237,93.93999999999998,1.0105263157894746,95.6,0.31999999999997897,0.32631578947368367,-0.8000000000000114,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_si_scale_m0p0625/seed_19237/result.json
4,kd_si,scale_m0p0625,19239,93.19,0.7894736842105256,93.6,0.8400000000000034,1.02105263157895,0.5999999999999943,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_si_scale_m0p0625/seed_19239/result.json
4,kd_si,scale_m0p0625,19241,94.12,0.9263157894736832,96.8,0.5900000000000034,0.5578947368421042,0.0,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_si_scale_m0p0625/seed_19241/result.json
4,kd_si,scale_m0p0625,19243,93.63999999999999,0.7578947368421063,93.6,0.7599999999999909,0.873684210526317,0.5999999999999943,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_si_scale_m0p0625/seed_19243/result.json
4,kd_si,scale_m0p0625,19245,93.59,1.0105263157894746,95.8,0.4800000000000182,0.621052631578948,-0.4000000000000057,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_si_scale_m0p0625/seed_19245/result.json
4,kd_si,scale_m0p0625,19247,93.53,1.189473684210526,97.2,1.1400000000000006,1.0631578947368436,0.7999999999999972,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_si_scale_m0p0625/seed_19247/result.json
4,kd_si,scale_m0p0625,19249,93.98,0.7894736842105278,96.0,0.3200000000000074,0.42105263157894657,-0.20000000000000284,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_si_scale_m0p0625/seed_19249/result.json
4,kd_si,scale_m0p125,19231,94.59,0.6210526315789494,95.8,0.8999999999999915,1.0210526315789439,0.3999999999999915,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_si_scale_m0p125/seed_19231/result.json
4,kd_si,scale_m0p125,19233,93.78999999999999,0.6947368421052625,93.2,1.1299999999999955,1.0631578947368432,-0.7999999999999972,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_si_scale_m0p125/seed_19233/result.json
